ACTCountryID,AgodaCountryID,ACTDestinationID,AgodaDestinationID,ACTDesintationNameEN,AgodaDestinationNameEN,AgodaLatitude,AgodaLongitude
1,288,,512682,,Kabul,34.533056,69.166111
3,53,5943,,Berat District,,,
3,53,5944,,Diber district,,,
3,53,5945,,Durres District,,,
3,53,5946,,Elbasan District,,,
3,53,5947,,FIER DISTRICT,,,
3,53,5948,,Gjirokaster District,,,
3,53,5949,,Korce District,,,
3,53,5950,,Lezhe District,,,
3,53,5951,,Progradec District,,,
3,53,5952,,Sarande District,,,
3,53,5953,,Shkoder District,,,
3,53,5954,,Tirana District,,,
3,53,5955,,Vlore District,,,
3,53,,9206,,Tirana,41.327499,19.81889
3,53,,21560,,Durres,41.329131,19.46022
3,53,,21561,,Vlora,40.466667,19.489721
3,53,,102913,,Fier,40.71667,19.55
3,53,,102916,,Saranda,39.85468,20.02159
3,53,,102917,,Shkoder,42.0675,19.5131
3,53,,182474,,TrevÃ«llazÃ«r,40.5794,19.5111
3,53,,512777,,Berat,40.708751,19.943705
3,53,,512989,,Kavaje,41.183951,19.564762
3,53,,513209,,Pogradec,40.90015,20.66271
3,53,,665150,,Gjirokaster,40.0758,20.1389
3,53,,665151,,Himara,40.1017,19.7447
3,53,,665152,,Rubik,41.7744,19.7861
3,53,,669570,,Elbasan,41.1,20.066667
3,53,,685788,,Dhermi,40.1514,19.6389
3,53,,685789,,Lukove,39.9922,19.9139
3,53,,685790,,Velipoje,41.8783,19.4056
3,53,,685791,,Vrith,42.3328,19.5414
3,53,,693892,,Korce,40.6186,20.7808
3,53,,693893,,Koxhas,41.36,19.5739
3,53,,693894,,Kruje,41.5092,19.7928
3,53,,700455,,Kukes,42.08439,20.42025
3,53,,701691,,Erseke,40.3378,20.6789
3,53,,701911,,Shengjin,41.8136,19.5939
3,53,,701973,,Voskopoje,40.6331,20.5889
3,53,,706693,,Ksamil,39.766794,19.999867
3,53,,706786,,Borsh,40.0625,19.8567
3,53,,707013,,Germenj,40.224399,20.673099
3,53,,707240,,Lezhe,41.783599,19.6436
3,53,,707429,,Peshkopi,41.685001,20.428899
3,53,,707486,,Qeparo,40.0569,19.821899
3,53,,707488,,Qerret,41.2136,19.516099
3,53,,707721,,Udenisht,40.963298,20.6392
3,53,,709203,,Dardhe,40.518611,20.826944
3,53,,709841,,Barbullush,41.938944,19.545544
3,53,,709884,,Divjake,41.000986,19.527854
3,53,,710139,,Tushemisht,40.901055,20.720198
3,53,,711120,,Bajram Curri,42.35881,20.077149
3,53,,711438,,Permet,40.23809,20.351676
3,53,,711530,,Stan,40.779192,19.884138
3,53,,712835,,Mbrostar-Ure,40.753601,19.579399
3,53,,712865,,Sakes,41.7994,19.6172
3,53,,712912,,Golem,41.231196,19.544949
3,53,,717029,,Corovode,40.503972,20.227097
3,53,,717248,,Lushnje,40.941997,19.699587
3,53,,717344,,TepelenÃ«,40.296663,20.018167
3,53,,719322,,FushÃ«-KrujÃ«,41.47296,19.70349
3,53,,719887,,Qazim Pali,40.03809,19.86623
3,53,,732902,,KuÃ§ovÃ«,40.805248,19.914381
3,53,,732903,,Cudhi Kampt,41.519453,19.898709
3,53,,732904,,BulqizÃ«,41.495529,20.215482
3,53,,732905,,Burrel,41.610856,20.009012
3,53,,732906,,FushÃ«-DraÃ§i,41.538329,19.516921
3,53,,732907,,Plazhi San Pietro,41.515449,19.518814
3,53,,732908,,Larushk,41.449496,19.721449
3,53,,732910,,Labinot-FushÃ«,41.142769,20.15217
3,53,,732911,,KolonjÃ«,40.82234,19.606218
3,53,,732912,,NinÃ«sh,40.501672,19.85085
3,53,,732913,,FushÃ«bardhÃ«,40.098994,19.997376
3,53,,732914,,ValbonÃ«,42.438902,19.879577
3,53,,732915,,TropojÃ«,42.398136,20.163066
3,53,,732916,,RrÃ«shen,41.767696,19.875532
3,53,,732917,,Tale,41.700935,19.600887
3,53,,732918,,Ishull LezhÃ«,41.760057,19.637269
3,53,,732919,,Theth,42.398241,19.758019
3,53,,732920,,Okol,42.416064,19.755889
3,53,,732921,,BogÃ«,42.397117,19.64951
3,53,,732924,,Baks-RrjollÃ«,41.861706,19.470567
3,53,,732925,,Vermosh,42.590923,19.692971
3,53,,732926,,LÃ«pushÃ«,42.52688,19.73031
3,53,,732927,,Zus,42.034627,19.476898
3,53,,732928,,Fushe-Thethi,42.388727,19.782584
3,53,,732929,,Qender Theth,42.395921,19.774391
3,53,,732930,,Spille,41.095228,19.466614
3,53,,732931,,Boshtova,41.052829,19.501461
3,53,,732932,,KamÃ«z,41.379798,19.773978
3,53,,732935,,FarkÃ«,41.29708,19.871336
3,53,,732936,,XarrÃ«,39.727025,20.060076
3,53,,732937,,DelvinÃ«,39.950415,20.096742
3,53,,732939,,Piqeras,40.013035,19.895403
3,53,,733132,,Rabdisht,41.684491,20.495821
4,143,,1194,,Algiers,36.763058,3.050556
4,143,,78480,,Oran,35.705109,-0.637093
4,143,,103441,,Annaba,36.927489,7.751144
4,143,,103444,,Bou Saada,35.217774,4.199371
4,143,,103445,,El Oued,33.36831,6.867369
4,143,,103446,,Tizi Ouzou,36.71667,4.05
4,143,,103448,,Zeralda,36.69803,2.83856
4,143,,143735,,Ben 'AknoÃ»n,36.7667,3.0167
4,143,,143736,,El Madania,36.75,3.0667
4,143,,143737,,Cheria,35.2731,7.7519
4,143,,143738,,Batna,35.5553,6.1786
4,143,,143739,,Biskra,34.85,5.7333
4,143,,143740,,Blida,36.4686,2.8289
4,143,,143741,,Chlef,36.1647,1.3347
4,143,,143743,,Constantine,36.365,6.6147
4,143,,143744,,Skikda,36.86667,6.9
4,143,,143745,,Mostaganem,35.9333,0.0903
4,143,,143746,,Hassi Messaoud,31.7019,6.0544
4,143,,143747,,Ouargla,31.9575,5.3278
4,143,,143748,,Setif,36.1914,5.4094
4,143,,143749,,Sidi Bel AbbÃ¨s,35.1939,-0.6414
4,143,,143751,,Tlemcen,34.8783,-1.315
4,143,,671687,,Tazmalt,36.384444,4.399167
4,143,,700961,,Bejaia,36.75,5.066666
4,143,,700962,,Bordj Bou Arreridj,36.07119,4.758804
4,143,,700963,,Bouira,36.28353,3.987842
4,143,,700964,,Boumerdes,36.7676,3.7029
4,143,,700965,,Djelfa,34.66667,3.25
4,143,,700967,,El Tarf,36.75586,8.221297
4,143,,700968,,Ghardaia,32.48906,3.678539
4,143,,700969,,Guelma,36.4659,7.428361
4,143,,700971,,Jijel,36.8,5.766666
4,143,,700972,,Khenchela,35.43811,7.146648
4,143,,700973,,Laghouat,33.8,2.883333
4,143,,700975,,Medea,36.26667,2.75
4,143,,700976,,Mila,36.45028,6.264444
4,143,,700983,,Tamanghasset,22.800648,5.50939
4,143,,700984,,Tebessa,35.40714,8.120863
4,143,,700986,,Tipaza,36.49929,2.381362
4,143,,700987,,Tissemsilt,35.60778,1.811111
4,143,,706784,,Bordj El Kiffan,36.747501,3.193059
4,143,,711800,,Taghit,30.915073,-2.029702
4,143,,711801,,Timimoun,29.253638,0.253672
4,143,,711802,,Ain El Turk,35.739269,-0.763796
4,143,,713200,,Tikjda,36.446435,4.124335
4,143,,718895,,Ain Taya,36.78838,3.28616
4,143,,719671,,DÃ©ly Ibrahim,36.755432,2.980791
4,143,,719672,,ChÃ©raga,36.768928,2.882461
4,143,,719673,,Bir El Djir,35.703171,-0.585199
4,143,,720514,,Ain Benian,36.794737,2.925497
4,143,,725236,,Adrar (Adrar),27.972443,-0.19071
4,143,,725815,,Dar El Beida,36.700496,3.222154
4,143,,725816,,Es Senia,35.63776,-0.640064
4,143,,725817,,El Ansser,35.685615,-0.905231
4,143,,725818,,Staoueli,36.743195,2.87224
4,143,,725820,,Tichy,36.624219,5.155581
4,143,,725821,,Tigzirt,36.861979,4.138454
4,143,,725822,,Ouled Yaic,36.492675,2.868445
4,143,,725823,,Fouka,36.661082,2.75077
4,143,,725824,,Bou Ismail,36.641812,2.705646
4,143,,725825,,DouÃ©ra,36.658812,2.934172
4,143,,725827,,Bordj El Bahri,36.787519,3.249439
4,143,,725828,,Rouiba,36.735561,3.280457
4,143,,725829,,Boudouaou,36.703904,3.420105
4,143,,725832,,Arzew,35.858931,-0.344468
4,143,,725833,,BÃ©ni Saf,35.28795,-1.391396
4,143,,725834,,Tadjenanet,36.086808,6.004249
4,143,,725835,,Ouled Rahmoune,36.181328,6.708938
4,143,,725837,,Ziama Mansouriah,36.641837,5.502187
5,289,,671768,,Tafuna,-14.335833,-170.72
5,289,,711609,,Pago Pago,-14.27424,-170.700007
5,289,,711612,,Utulei,-14.278157,-170.682385
6,189,5796,20710,Andorra,Andorra La Vella,42.505642,1.522207
6,189,,4096,,Soldeu,42.579124,1.666145
6,189,,9049,,Ordino,42.555262,1.533494
6,189,,20709,,Escaldes,42.5,1.533333
6,189,,23088,,La Massana,42.545018,1.515555
6,189,,23089,,Encamp,42.534425,1.579843
6,189,,72948,,El Serrat,42.618391,1.538601
6,189,,72949,,El Tarter,42.579598,1.650138
6,189,,72950,,Erts,42.561521,1.496587
6,189,,72951,,Grau roig,42.532338,1.700048
6,189,,72952,,Incles,42.582898,1.662679
6,189,,72953,,La Cortinada,42.574974,1.518021
6,189,,72955,,L'Aldosa de Canillo,42.578685,1.632166
6,189,,72956,,Llorts,42.596236,1.526826
6,189,,72957,,Meritxell,42.554004,1.590401
6,189,,72958,,Pas de la Casa,42.542336,1.733828
6,189,,72960,,Ransol,42.581176,1.638267
6,189,,72961,,Sant Julia de Loria,42.464869,1.49115
6,189,,88258,,Xixerella,42.553049,1.48736
6,189,,101025,,Canillo,42.56609,1.5967
6,189,,512794,,Arinsal,42.57192,1.4844
6,189,,668264,,Aixovall,42.4667,1.48333
6,189,,668265,,Bixessarri,42.4833,1.46667
6,189,,668267,,Pal,42.55,1.48333
6,189,,694448,,Arans,42.5833,1.51667
6,189,,707575,,Sant Pere,42.580341,1.645267
6,189,,718877,,Santa Coloma,42.49533,1.49916
6,189,,720369,,Mas de Ribafeta,42.569321,1.489338
6,189,,720370,,La Comella,42.501062,1.529545
6,189,,733298,,Puiol del Piu,42.564962,1.492293
6,189,,733299,,Ansalonga,42.56877,1.52169
6,189,,733300,,Prats,42.560454,1.600737
6,189,,733301,,SornÃ s,42.56461,1.526741
6,189,,733302,,Bordes d' Envalira,42.56094,1.683562
7,290,,105417,,Luanda,-8.83833,13.23444
7,290,,701372,,Bengo,-9.10423,13.72892
7,290,,701373,,Benguela,-12.5766,13.40555
7,290,,701375,,Cabinda,-5.55655,12.18984
7,290,,701377,,Cuanza Norte,-9.23985,14.65878
7,290,,701378,,Cuanza Sul,-10.5952,15.40681
7,290,,701380,,Huambo,-12.7667,15.73333
7,290,,701381,,Huila,-14.9281,14.65878
7,290,,701386,,Namibe,-15.1857,12.15707
7,290,,701387,,Uige,-7.61021,15.06159
7,290,,707265,,Lubango,-14.9167,13.5
7,290,,711094,,Sumbe,-11.198209,13.835885
7,290,,712051,,Menongue,-14.6667,17.7
7,290,,725372,,Kuito,-12.395925,16.943533
7,290,,725472,,Saurimo,-9.664726,20.397081
7,290,,725485,,Soyo,-6.142708,12.3563
7,290,,732500,,Lobito,-12.369571,13.561441
8,150,,8614,,Anguilla,18.22723,-63.049
8,150,,706259,,South Hill Village,18.1833,-63.083301
10,50,,16615,,Antigua and Barbuda,17.074655,-61.81752
10,50,,17824,,Saint John,17.117528,-61.845557
10,50,,98794,,Antigua,17.0833,-61.8667
10,50,,102425,,Saint Paul,17.01359,-61.733351
10,50,,102426,,Saint Mary,17.063627,-61.887578
10,50,,105621,,English Harbour,17.006072,-61.762391
10,50,,178379,,Parham,17.0833,-61.7667
10,50,,664791,,Five Islands,17.1167,-61.8833
10,50,,664792,,Freetown,17.05,-61.7
10,50,,664793,,St. Phillips Freetown,17.05,-61.7167
10,50,,700447,,Barbuda,17.6268,-61.7707
10,50,,719687,,Buckleys,17.073926,-61.813663
10,50,,719688,,Mamora Bay,17.01109,-61.736893
10,50,,719689,,Willikies,17.093244,-61.691553
10,50,,720885,,Falmouth,17.026526,-61.782536
10,50,,732387,,Freemans Village,17.08043,-61.790337
11,5,7102,16619,Bariloche,San Carlos de Bariloche,-41.153325,-71.30127
11,5,7103,9294,Buenos Aires,Buenos Aires,-34.611781,-58.417309
11,5,7103,723938,Buenos Aires,ColÃ³n (Buenos Aires),-33.89928,-61.094192
11,5,7103,732199,Buenos Aires,Mercedes (Buenos Aires),-34.651621,-59.429162
11,5,7103,732408,Buenos Aires,Monte Grande (Buenos Aires),-34.825541,-58.467018
11,5,7104,21227,Calafate,El Calafate,-50.338887,-72.267036
11,5,7105,85874,San Martin De Los Andes,San Martin De Los Andes,-40.156836,-71.35457
11,5,7106,3167,Cordoba,Cordoba,-31.409912,-64.182129
11,5,7107,102552,La Rioja,La Rioja,-29.4128,-66.855999
11,5,7108,6524,Iguazu,Puerto Iguazu,-25.597164,-54.578599
11,5,7108,85872,Iguazu,Cataratas Del Iguazu,-25.636732,-54.510472
11,5,7109,16621,Jujuy,Jujuy,-24.183332,-65.300003
11,5,7109,102573,Jujuy,San Salvador De Jujuy,-24.1833,-65.3
11,5,7109,707854,Jujuy,San Pedro De Jujuy,-24.229746,-64.8681
11,5,7110,102568,San Luis,San Luis,-33.298395,-66.335449
11,5,7110,724153,San Luis,RÃ­o Grande (San Luis),-33.064735,-66.070941
11,5,7110,732399,San Luis,Los Molles (San Luis),-32.444257,-64.999883
11,5,7111,8863,Mar Del Plata,Mar Del Plata,-38,-57.549999
11,5,7112,12690,Mendoza,Mendoza,-32.891696,-68.840675
11,5,7112,664196,Mendoza,La Consulta San Carlos Mendoza,-33.733,-69.1167
11,5,7112,720501,Mendoza,El Salto (Mendoza),-32.957672,-69.277452
11,5,7112,724109,Mendoza,San Carlos (Mendoza),-33.774183,-69.047205
11,5,7112,724110,Mendoza,San MartÃ­n (Mendoza),-33.071772,-68.501586
11,5,7113,12238,Neuquen,Neuquen,-38.945525,-68.071976
11,5,7114,19908,Villa La Angostura,Villa la Angostura,-40.764161,-71.640472
11,5,7115,693600,San Lorenzo,San Lorenzo,-31.6667,-65.0167
11,5,7116,1533,Posadas,Posadas,-27.383333,-55.883331
11,5,7117,3983,Puerto Madryn,Puerto Madryn,-42.766666,-65.050003
11,5,7118,5131,Rosario,Rosario,-32.95111,-60.666389
11,5,7118,664212,Rosario,Rosario De La Frontera,-25.8,-64.9667
11,5,7118,724069,Rosario,Rosario del Tala,-32.304206,-59.14462
11,5,7118,724135,Rosario,Rosario de Lerma,-24.980284,-65.585415
11,5,7119,108965,Trenque Lauquen,Trenque Lauquen,-35.9667,-62.7
11,5,7120,5064,Salta,Salta,-24.783333,-65.416664
11,5,7120,724136,Salta,San Carlos (Salta),-25.894681,-65.928086
11,5,7121,16622,Tucuman,Tucuman,-26.946846,-65.285708
11,5,7122,21701,San Juan,San Juan,-31.533482,-68.526192
11,5,7123,12077,Ushuaia,Ushuaia,-54.799999,-68.300003
11,5,,2408,,Comodoro Rivadavia,-45.866669,-67.5
11,5,,6334,,Trelew,-43.25,-65.300003
11,5,,19903,,Catamarca,-28.466667,-65.783333
11,5,,19904,,Villa de Merlo,-32.348497,-65.014858
11,5,,19905,,Resistencia,-27.450001,-58.983334
11,5,,19906,,Villa Mercedes,-33.666668,-65.466667
11,5,,19967,,General Rodriguez,-34.602088,-58.952129
11,5,,21228,,Puerto Piramides,-42.567,-64.2833
11,5,,21229,,Rio Ceballos,-31.16547,-64.33319
11,5,,21230,,Tunuyan,-33.571167,-69.013214
11,5,,21694,,Santa Fe,-31.633333,-60.700001
11,5,,21695,,Pinamar,-37.116669,-56.833332
11,5,,21696,,La Plata,-34.931389,-57.948891
11,5,,21771,,San Isidro,-34.4708,-58.5286
11,5,,21930,,Tigre,-34.4258,-58.5967
11,5,,78481,,Carilo,-37.161503,-56.899307
11,5,,78482,,Cayasta,-31.200001,-60.166672
11,5,,78484,,San Antonio de los Cobres,-24.216,-66.322851
11,5,,78485,,San Bernardo,-36.69661,-56.683773
11,5,,78486,,San Rafael,-34.613152,-68.341011
11,5,,85873,,Lujan,-34.563969,-59.121037
11,5,,98795,,Acassuso,-34.48093,-58.491983
11,5,,98796,,Parana,-31.7333,-60.5333
11,5,,98797,,Ramallo,-33.480559,-59.996346
11,5,,98798,,San Pedro,-33.677372,-59.671245
11,5,,102527,,Alta Gracia,-31.6667,-64.4333
11,5,,102529,,Azul,-36.783298,-59.849998
11,5,,102530,,Bahia Blanca,-38.7167,-62.2833
11,5,,102532,,Cachi,-25.1194,-66.162
11,5,,102533,,Campana,-34.1769,-58.9208
11,5,,102534,,Capilla Del Monte,-30.85,-64.5167
11,5,,102535,,Cipolletti,-38.9333,-67.9833
11,5,,102536,,Colon,-32.225218,-58.144798
11,5,,102537,,Concordia,-31.4,-58.0333
11,5,,102538,,Corrientes,-27.4667,-58.8333
11,5,,102540,,El Chalten,-49.333086,-72.885629
11,5,,102541,,Empedrado,-27.9333,-58.7833
11,5,,102542,,Esquel,-42.9,-71.3167
11,5,,102543,,Federacion,-30.985262,-57.928848
11,5,,102544,,Formosa,-26.185201,-58.175369
11,5,,102545,,Gualeguaychu,-33.0103,-58.5142
11,5,,102546,,Ituzaingo Corrientes,-27.589908,-56.68927
11,5,,102547,,Junin,-34.585,-60.9589
11,5,,102548,,Junin De Los Andes,-39.7698,-71.3683
11,5,,102549,,La Cumbrecita,-31.8995,-64.7736
11,5,,102550,,La Paz,-30.75,-59.65
11,5,,102551,,La Punta,-28.372069,-64.793243
11,5,,102553,,Las Grutas,-40.803,-65.081
11,5,,102554,,Los Cocos,-30.9167,-64.5
11,5,,102555,,Malargue,-35.4667,-69.5833
11,5,,102556,,Mar De Ajo,-36.7167,-56.6667
11,5,,102557,,Mar De Las Pampas,-37.3233,-57.0192
11,5,,102558,,Mina Clavero,-31.7167,-65
11,5,,102560,,Pilar,-34.443848,-58.865411
11,5,,102561,,Puerto Libertad,-25.9197,-54.5855
11,5,,102562,,Purmamarca,-23.7333,-65.4833
11,5,,102563,,Rawson,-43.3,-65.099999
11,5,,102564,,Rio Cuarto,-33.1333,-64.349999
11,5,,102565,,Rio Gallegos,-51.6333,-69.2167
11,5,,102566,,Rio Hondo,-27.493932,-64.858805
11,5,,102567,,San Antonio De Areco,-34.25,-59.4667
11,5,,102569,,San Martin,-33.066699,-68.4667
11,5,,102574,,Tafi Del Valle,-26.852867,-65.704422
11,5,,102575,,Tandil,-37.3167,-59.15
11,5,,102577,,Tierra Del Fuego,-54.806027,-68.310928
11,5,,102578,,Tilcara,-23.576338,-65.394745
11,5,,102579,,Tres Arroyos,-38.3667,-60.2667
11,5,,102580,,Trevelin,-43.0667,-71.4667
11,5,,102581,,Vicente Lopez,-34.5333,-58.4667
11,5,,102582,,Victoria,-32.6092,-60.1689
11,5,,102583,,Villa Carlos Paz,-31.4,-64.5167
11,5,,102584,,Villa General Belgrano,-31.9833,-64.5667
11,5,,102585,,Villa Gesell,-37.25,-56.916667
11,5,,102586,,Villa Maria,-32.4167,-63.25
11,5,,102589,,Zapala,-38.901687,-70.05163
11,5,,105984,,Iruya,-22.7909,-65.21656
11,5,,108861,,Hilario Ascasubi,-39.3667,-62.65
11,5,,108862,,CalderÃ³n,-38.7333,-62.0667
11,5,,108864,,EnergÃ­a,-38.55,-59.35
11,5,,108865,,Barrio Colonia Alegre,-38.0167,-57.6833
11,5,,108866,,BatÃ¡n,-38,-57.7167
11,5,,108867,,Balcarce,-37.8333,-58.25
11,5,,108868,,Bordenave,-37.8,-63.05
11,5,,108870,,Coronel SuÃ¡rez,-37.4667,-61.9167
11,5,,108871,,Ayacucho,-37.15,-58.4833
11,5,,108872,,Dolores,-36.3333,-57.6667
11,5,,108874,,General Belgrano,-35.7667,-58.5
11,5,,108877,,Abasto,-34.9761,-58.0972
11,5,,108879,,Glew,-34.8881,-58.3842
11,5,,108880,,Ensenada Berisso,-34.8778,-57.9167
11,5,,108881,,Canning,-34.8769,-58.5206
11,5,,108882,,Ezeiza,-34.8381,-58.5172
11,5,,108883,,Banfield,-34.75,-58.4
11,5,,108889,,Alsina,-34.6833,-58.4167
11,5,,108890,,Castelar,-34.6667,-58.6667
11,5,,108891,,El Dorado,-26.3833,-54.6667
11,5,,108892,,Chacabuco,-34.6417,-60.4739
11,5,,108893,,Ciudadela,-34.6333,-58.5333
11,5,,108895,,Francisco Ãlvarez,-34.6333,-58.8667
11,5,,108896,,Hurlingham,-34.6,-58.6333
11,5,,108897,,Billinghurst,-34.5833,-58.5833
11,5,,108899,,Bella Vista (Corrientes),-28.506295,-59.041855
11,5,,108901,,Alem,-34.5,-61.4
11,5,,108902,,Boulogne,-34.5,-58.5667
11,5,,108903,,Don Torcuato,-34.5,-58.6333
11,5,,108906,,Beccar,-34.4667,-58.5333
11,5,,108907,,General Pacheco,-34.4639,-58.6536
11,5,,108909,,BelÃ©n De Escobar,-34.3467,-58.8186
11,5,,108912,,Isidro Casanova,-34.7,-58.5833
11,5,,108914,,JosÃ© HernÃ¡ndez,-34.9,-58
11,5,,108917,,La Lucila,-36.6667,-56.7
11,5,,108920,,Llavallol,-34.7833,-58.4333
11,5,,108921,,Lobos,-35.1853,-59.0947
11,5,,108922,,Lomas De Zamora,-34.7667,-58.4
11,5,,108923,,Lomas Del Mirador,-34.65,-58.5333
11,5,,108924,,Los Polvorines,-34.5,-58.6833
11,5,,108925,,Luis GuillÃ³n,-34.8,-58.45
11,5,,108926,,Luro,-36.6333,-62.1333
11,5,,108927,,Manuel B. Gonnet,-34.8644,-58.0178
11,5,,108928,,Mariano J. Haedo,-34.6333,-58.6
11,5,,108929,,Martinez,-34.483,-58.5
11,5,,108931,,MorÃ³n,-34.6425,-58.6181
11,5,,108932,,MuÃ±iz,-34.55,-58.7
11,5,,108933,,Munro,-34.5333,-58.55
11,5,,108934,,Necochea,-38.55,-58.75
11,5,,108935,,Olavarria,-36.9,-60.2833
11,5,,108936,,Olivos,-34.5106,-58.4964
11,5,,108937,,Pellegrini,-36.2667,-63.15
11,5,,108938,,PÃ©rez MillÃ¡n,-33.7667,-60.1
11,5,,108939,,Pergamino,-33.8925,-60.5725
11,5,,108940,,PigÃ¼Ã©,-37.6167,-62.4167
11,5,,108942,,Presidente Derqui,-34.4972,-58.8636
11,5,,108944,,Punta Alta,-38.8833,-62.0833
11,5,,108945,,Quilmes,-34.7203,-58.2694
11,5,,108947,,Ramos MejÃ­a,-34.6333,-58.5667
11,5,,108949,,Remedios De Escalada,-34.7333,-58.3833
11,5,,108951,,Rojas,-34.1953,-60.735
11,5,,108953,,San AndrÃ©s,-34.55,-58.5333
11,5,,108954,,San Antonio De Padua,-34.6667,-58.7
11,5,,108956,,San Fernando,-34.4442,-58.5775
11,5,,108957,,San Miguel,-34.5239,-58.7794
11,5,,108960,,Santos Lugares,-34.6,-58.55
11,5,,108961,,Suipacha,-34.7781,-59.6889
11,5,,108963,,Temperley,-34.7833,-58.4
11,5,,108964,,Tortuguitas,-34.4667,-58.7667
11,5,,108969,,Villa Basso,-34.6333,-58.5833
11,5,,108979,,Villa Progreso,-34.5833,-58.5333
11,5,,108982,,Zarate,-34.092,-59.035
11,5,,108984,,Las BreÃ±as,-27.0833,-61.0833
11,5,,108985,,Roque SÃ¡enz PeÃ±a,-26.7833,-60.45
11,5,,108986,,Rada Tilly,-45.9333,-67.5333
11,5,,108987,,Adelia MarÃ­a,-33.6167,-64.0333
11,5,,108989,,Embalse,-32.1833,-64.4167
11,5,,108993,,ConcepciÃ³n,-31.3167,-62.8333
11,5,,108994,,Colonia Caroya,-31.0333,-64.116699
11,5,,108997,,Las Perdices,-32.6833,-63.6833
11,5,,108999,,Marcos JuÃ¡rez,-32.7,-62.1
11,5,,109000,,Miramar,-38.266667,-57.833333
11,5,,109002,,Oliva,-32.049999,-63.5667
11,5,,109003,,PerÃ³n,-32.65,-62.3
11,5,,109005,,Salsipuedes,-31.15,-64.3167
11,5,,109009,,Goya,-29.1333,-59.2667
11,5,,109010,,Ituzaingo,-27.6,-56.6833
11,5,,109011,,Libertad,-30.05,-57.8167
11,5,,109013,,Liniers,-34.6333,-58.5167
11,5,,109021,,Gualeguay,-33.144399,-59.3292
11,5,,109024,,Crespo,-32.033299,-60.3167
11,5,,109026,,ChajarÃ­,-30.7667,-57.9833
11,5,,109030,,Villaguay,-31.85,-59.0167
11,5,,109034,,Santa Rosa,-36.6167,-64.2833
11,5,,109035,,Coquimbito,-32.9667,-68.75
11,5,,109039,,Las Heras,-32.85,-68.8167
11,5,,109045,,HipÃ³lito Yrigoyen,-32.916698,-66.333297
11,5,,109046,,Eldorado,-26.4,-54.6333
11,5,,109048,,OberÃ¡,-27.4833,-55.1333
11,5,,109050,,Centenario,-38.8,-68.1333
11,5,,109051,,Choele Choel,-39.2667,-65.6833
11,5,,109052,,General Roca,-39.05,-67.5333
11,5,,109053,,Cipolleti,-38.9333,-67.9833
11,5,,109055,,Viedma,-40.8,-63
11,5,,109059,,Piquete Cabado,-24.7833,-64.2333
11,5,,109060,,RÃ­o Piedras,-25.3,-64.9
11,5,,109061,,Hilario,-31.4833,-69.4
11,5,,109062,,Villa Aberastain,-31.65,-68.5833
11,5,,109063,,CrÃ¡mer,-33.7,-65.366699
11,5,,109064,,Caleta Olivia,-46.4333,-67.5333
11,5,,109065,,Los Antiguos,-46.55,-71.6167
11,5,,109068,,Casilda,-33.044199,-61.1681
11,5,,109071,,Funes,-32.9167,-60.8167
11,5,,109077,,Esperanza,-31.45,-60.9333
11,5,,109078,,Avellaneda,-29.1167,-59.6667
11,5,,109079,,Moreno,-34.67,-58.7528
11,5,,109080,,Oliveros,-32.566699,-60.85
11,5,,109081,,Rafaela,-31.2667,-61.4833
11,5,,109082,,Reconquista,-29.15,-59.65
11,5,,109084,,Rufino,-34.2667,-62.7
11,5,,109088,,San Jorge,-31.9,-61.8667
11,5,,109089,,San Justo,-30.7833,-60.5833
11,5,,109090,,Santa LucÃ­a,-29.2833,-60.4167
11,5,,109092,,Sunchales,-30.9333,-61.5667
11,5,,109093,,Venado Tuerto,-33.7497,-61.9669
11,5,,109094,,FrÃ­as,-28.65,-65.15
11,5,,109095,,El Hoyo de Epuyen,-42.0667,-71.5
11,5,,109096,,Las Flores,-36.05,-59.1167
11,5,,109097,,Santiago Del Estero,-27.7833,-64.2667
11,5,,109098,,Termas De Rio Hondo,-27.483,-64.866699
11,5,,109099,,Rio Grande,-53.783,-67.7
11,5,,109101,,Ciudad Universitaria,-26.7833,-65.349999
11,5,,109103,,RÃ­o Colorado,-39.0167,-64.083297
11,5,,109104,,Yerba Buena,-26.8167,-65.3167
11,5,,664156,,Allen,-38.967,-67.8333
11,5,,664157,,Alpa Corral,-32.683,-64.7333
11,5,,664158,,Amaicha Del Valle,-26.6,-65.9167
11,5,,664159,,Andacollo,-37.183,-70.6833
11,5,,664160,,Angastaco,-25.633,-66.1833
11,5,,664161,,Antofagasta De La Sierra,-26.067,-67.4167
11,5,,664162,,Apostoles,-27.917,-55.7667
11,5,,664163,,Aristobulo Del Valle,-27.117,-54.9167
11,5,,664164,,Bahia Bustamante,-45.133,-66.5333
11,5,,664166,,Barreal,-31.633,-69.4667
11,5,,664167,,Brandsen,-35.172,-58.23
11,5,,664168,,Cafayate-Tolombon,-26.083,-65.9667
11,5,,664169,,Canuelas,-35.047,-58.7497
11,5,,664170,,Capilla Del Senor,-34.283,-59.2333
11,5,,664171,,Caviahue,-37.878,-71.0746
11,5,,664172,,Chacras De Coria,-33,-68.8667
11,5,,664173,,Chascomus,-35.567,-58.0167
11,5,,664174,,Chilecito,-29.167,-67.5
11,5,,664175,,Cholila,-42.383,-71.05
11,5,,664176,,Colonia Carlos Pellegrini,-28.53564,-57.17334
